x_V,y_V,RA_V,Dec_V,V_mag,B_mag,B_minus_V,dist_pix,FWHM_V,FWHM_B,r_V,r_B,x_ast,y_ast,panel,pair,V_gaia_approx,B_minus_V_gaia_approx
"1078,59","514,697","294,118","46,5217","1,36165","0,440029","-0,921621","1,0240454091494935","10,8057","11,6683","0,884562","0,837434","1078,59","2149,303",P01,P01_V + P01_B,"12,922041496093751","0,7321752713623049"
"3494,26","2426,12","294,506","46,1224","1,37063","0,65961","-0,71102","1,0056838469417744","10,9304","11,2908","0,893294","0,923174","3494,26","237,8800000000001",P01,P01_V + P01_B,"12,93102149609375","0,9427762713623049"
"2565,77","800,016","294,157","46,2868","1,37843","0,518","-0,86043","1,2340279575439943","10,1585","10,6673","0,992348","0,985666","2565,77","1863,984",P01,P01_V + P01_B,"12,93882149609375","0,7933662713623049"
"835,52","523,042","294,124","46,5595","1,39563","1,07929","-0,3163399999999998","0,9296649934251126","9,99266","11,4108","0,999965","0,830183","835,52","2140,958",P01,P01_V + P01_B,"12,95602149609375","1,337456271362305"
"2002,31","214,027","294,035","46,3814","1,4075","0,559364","-0,848136","1,1812010836432676","10,2103","10,9612","0,949345","0,909468","2002,31","2449,973",P01,P01_V + P01_B,"12,96789149609375","0,8056602713623049"
"1942,58","1075,57","294,23","46,3805","1,41462","1,07311","-0,34151","0,9900505037622136","11,2618","11,8146","0,987596","0,948995","1942,58","1588,43",P01,P01_V + P01_B,"12,97501149609375","1,312286271362305"
"2328,61","1756,26","294,377","46,3121","1,42615","0,476017","-0,950133","0,9963934965662248","10,7965","11,5133","0,987338","0,922003","2328,61","907,74",P01,P01_V + P01_B,"12,98654149609375","0,7036632713623049"
"1505,2","963,909","294,212","46,45","1,4284","0,778067","-0,6503329999999999","1,0347192856035774","11,4448","12,3431","0,965286","0,902121","1505,2","1700,091",P01,P01_V + P01_B,"12,98879149609375","1,003463271362305"
"2088,34","1116,04","294,237","46,3573","1,43284","0,383012","-1,0498279999999998","1,1175866856758288","11,1693","11,8796","0,99991","0,964644","2088,34","1547,96",P01,P01_V + P01_B,"12,99323149609375","0,6039682713623051"
"1200,7","1027,74","294,232","46,4966","1,44139","1,64922","0,2078299999999999","0,944033897696436","11,4897","12,5117","0,906049","0,845984","1200,7","1636,26",P01,P01_V + P01_B,"13,00178149609375","1,8616262713623049"
"2932,39","923,619","294,179","46,2282","1,45102","0,351194","-1,099826","1,290474718853765","9,82691","10,3136","0,971944","0,978828","2932,39","1740,3809999999999",P01,P01_V + P01_B,"13,01141149609375","0,5539702713623049"
"3526,94","694,769","294,117","46,1384","1,47218","0,701887","-0,770293","1,4591093173578085","10,8777","11,2717","0,822581","0,828075","3526,94","1969,231",P01,P01_V + P01_B,"13,03257149609375","0,8835032713623049"
"2379,37","975,755","294,2","46,3137","1,48334","0,676058","-0,807282","1,171091798280688","10,6382","11,1129","0,996513","0,980611","2379,37","1688,245",P01,P01_V + P01_B,"13,04373149609375","0,8465142713623048"
"227,302","2594,37","294,604","46,6287","1,49441","0,924571","-0,569839","0,7484978289881796","11,7258","11,8503","0,809113","0,790317","227,302","69,63000000000011",P01,P01_V + P01_B,"13,05480149609375","1,083957271362305"
"1791,86","1633,32","294,359","46,3972","1,52624","1,14683","-0,37941","0,8732124598286699","11,7467","11,9727","0,954375","0,962199","1791,86","1030,68",P01,P01_V + P01_B,"13,08663149609375","1,2743862713623049"
"696,609","603,391","294,145","46,5801","1,52851","0,720883","-0,807627","1,0322504541049746","10,7621","11,3475","0,854754","0,834018","696,609","2060,609",P01,P01_V + P01_B,"13,08890149609375","0,8461692713623049"
"1752,74","1497,19","294,329","46,405","1,53516","0,574287","-0,960873","1,048045800525922","11,785","12,1659","0,96313","0,97769","1752,74","1166,81",P01,P01_V + P01_B,"13,09555149609375","0,6929232713623049"
"2709,8","1216,72","294,248","46,2594","1,53562","1,27784","-0,2577799999999999","1,1243220179288076","10,0403","10,7304","0,982251","0,959249","2709,8","1447,28",P01,P01_V + P01_B,"13,09601149609375","1,396016271362305"
"771,99","866,27","294,203","46,5653","1,54102","0,555141","-0,985879","1,0797374680911722","10,7367","11,3097","0,868407","0,82935","771,99","1797,73",P01,P01_V + P01_B,"13,10141149609375","0,6679172713623049"
"1244,1","532,387","294,119","46,4957","1,54157","0,563917","-0,977653","1,0675621761752476","10,8985","11,7069","0,907549","0,863515","1244,1","2131,6130000000003",P01,P01_V + P01_B,"13,10196149609375","0,6761432713623049"
"552,172","1126,71","294,266","46,5964","1,54159","0,775303","-0,766287","0,9647595555370512","10,8261","11,3609","0,853639","0,848203","552,172","1537,29",P01,P01_V + P01_B,"13,10198149609375","0,8875092713623048"
"3248,12","2310,99","294,485","46,1621","1,54363","0,807902","-0,735728","1,020441081101805","9,70537","10,1122","0,955958","0,998904","3248,12","353,0100000000002",P01,P01_V + P01_B,"13,10402149609375","0,9180682713623048"
"2691,71","444,412","294,075","46,2714","1,56157","1,0433","-0,51827","1,1940787243730038","9,64867","10,4491","0,998749","0,953895","2691,71","2219,588",P01,P01_V + P01_B,"13,12196149609375","1,1355262713623049"
"1935,54","1802,62","294,394","46,3728","1,58384","0,53364","-1,0501999999999998","0,9580187889597466","10,5706","11,3556","0,99736","0,924187","1935,54","861,3800000000001",P01,P01_V + P01_B,"13,14423149609375","0,6035962713623051"
"2650,52","1936,29","294,412","46,2598","1,59518","0,698917","-0,896263","1,0020977996182885","9,79621","10,7548","0,999987","0,901425","2650,52","727,71",P01,P01_V + P01_B,"13,15557149609375","0,7575332713623049"
"3374,82","1512,8","294,303","46,1522","1,62744","1,3587","-0,26874","1,1840608092493146","9,35261","10,2643","0,999909","0,878232","3374,82","1151,2",P01,P01_V + P01_B,"13,18783149609375","1,385056271362305"
"1699,64","346,334","294,07","46,427","1,63462","1,37396","-0,2606599999999999","1,0930054894646035","10,6161","11,4199","0,932364","0,885281","1699,64","2317,666",P01,P01_V + P01_B,"13,19501149609375","1,393136271362305"
"1659,14","1163,8","294,255","46,4236","1,64857","0,628395","-1,020175","1,0820813278122663","11,6223","12,646","0,971807","0,909294","1659,14","1500,2",P01,P01_V + P01_B,"13,20896149609375","0,6336212713623048"
"1401,03","1528,39","294,342","46,4593","1,65127","0,639377","-1,0118930000000002","1,079351657246124","11,9008","12,299","0,922289","0,916821","1401,03","1135,61",P01,P01_V + P01_B,"13,21166149609375","0,6419032713623047"
"1387,59","2075,69","294,466","46,4547","1,66121","1,62953","-0,0316800000000001","0,8102468759584004","10,5691","10,9002","0,989513","0,969422","1387,59","588,31",P01,P01_V + P01_B,"13,22160149609375","1,6221162713623047"
"1626,44","251,916","294,049","46,4395","1,66929","0,837608","-0,8316819999999999","1,1789978795570644","10,4955","11,3622","0,924349","0,876865","1626,44","2412,084",P01,P01_V + P01_B,"13,22968149609375","0,822114271362305"
"2268,54","1900,63","294,41","46,3197","1,66962","0,695592","-0,974028","1,02927158709449","11,0799","11,4251","0,927284","0,924118","2268,54","763,3699999999999",P01,P01_V + P01_B,"13,23001149609375","0,6797682713623049"
"244,903","460,829","294,12","46,6522","1,67625","0,817385","-0,858865","1,057726335117006","10,0266","10,7532","0,999375","0,955117","244,903","2203,171",P01,P01_V + P01_B,"13,23664149609375","0,7949312713623049"
"2323,64","2357,5","294,512","46,3054","1,68551","0,699772","-0,985738","0,8988882021699636","9,71091","10,984","0,956171","0,871276","2323,64","306,5",P01,P01_V + P01_B,"13,245901496093751","0,6680582713623049"
"2174,0","1792,69","294,388","46,3358","1,69995","0,980341","-0,719609","0,9720082304180822","11,1307","11,3262","0,934206","0,974628","2174,0","871,31",P01,P01_V + P01_B,"13,26034149609375","0,9341872713623048"
"1360,67","2515,29","294,566","46,4533","1,70009","0,822947","-0,8771430000000001","0,8969392398596493","9,83537","10,4724","0,971519","0,957933","1360,67","148,71000000000004",P01,P01_V + P01_B,"13,26048149609375","0,7766532713623048"
"1579,16","1329,56","294,294","46,434","1,71036","0,905858","-0,804502","1,03247275993125","11,8568","12,5103","0,949519","0,906436","1579,16","1334,44",P01,P01_V + P01_B,"13,27075149609375","0,8492942713623048"
"682,544","87,9567","294,028","46,5884","1,7141","0,952998","-0,761102","1,1710713214830246","10,4729","11,1157","0,955577","0,924945","682,544","2576,0433",P01,P01_V + P01_B,"13,27449149609375","0,892694271362305"
"2415,56","1864,14","294,399","46,2973","1,71793","0,94824","-0,76969","0,9241753080450734","10,4538","11,2175","0,970508","0,915065","2415,56","799,8599999999999",P01,P01_V + P01_B,"13,27832149609375","0,8841062713623049"
"2142,25","1511,42","294,325","46,3441","1,7188","0,740684","-0,978116","1,067941945987695","11,4244","11,9574","0,961791","0,923543","2142,25","1152,58",P01,P01_V + P01_B,"13,27919149609375","0,6756802713623049"
"1061,13","1392,25","294,317","46,5139","1,71984","0,86298","-0,8568600000000001","0,9577577981932024","11,5576","11,8923","0,88731","0,893197","1061,13","1271,75",P01,P01_V + P01_B,"13,28023149609375","0,7969362713623048"
"579,673","855,08","294,204","46,5954","1,72657","1,05702","-0,6695499999999999","1,0068852963471573","10,8611","11,3105","0,845044","0,846537","579,673","1808,92",P01,P01_V + P01_B,"13,28696149609375","0,984246271362305"
"3477,28","2340,46","294,488","46,1261","1,74529","1,26947","-0,4758199999999999","1,0594810050208243","10,5498","11,0467","0,919102","0,937502","3477,28","323,53999999999996",P01,P01_V + P01_B,"13,30568149609375","1,177976271362305"
"1287,51","1774,41","294,399","46,474","1,7581","1,72686","-0,0312399999999999","0,8140024569988269","11,2783","11,3359","0,932801","0,981471","1287,51","889,5899999999999",P01,P01_V + P01_B,"13,31849149609375","1,622556271362305"
"2522,13","597,424","294,112","46,296","1,75925","1,06901","-0,69024","1,2007347750437605","10,022","10,6506","0,993598","0,964129","2522,13","2066,576",P01,P01_V + P01_B,"13,31964149609375","0,9635562713623049"
"2120,25","797,057","294,164","46,3562","1,76578","0,769221","-0,996559","1,1611735443076117","10,8262","11,4576","0,98668","0,963723","2120,25","1866,943",P01,P01_V + P01_B,"13,32617149609375","0,6572372713623049"
"2116,55","2319,75","294,508","46,3381","1,77265","0,965155","-0,8074950000000001","0,952732911155754","10,1259","10,8494","0,959292","0,918423","2116,55","344,25",P01,P01_V + P01_B,"13,33304149609375","0,8463012713623048"
"1189,83","2635,52","294,596","46,4784","1,78223","1,44889","-0,3333399999999999","0,7826237921249264","9,71362","10,1946","0,9713","0,95231","1189,83","28,480000000000018",P01,P01_V + P01_B,"13,34262149609375","1,320456271362305"
"624,92","1531,14","294,356","46,5801","1,78408","0,819817","-0,964263","0,9632761805422884","10,7492","11,4277","0,87014","0,868444","624,92","1132,86",P01,P01_V + P01_B,"13,34447149609375","0,6895332713623049"
"1604,98","2081,49","294,463","46,4207","1,78833","0,81655","-0,97178","0,9430270409694982","10,8302","11,5404","0,961405","0,932141","1604,98","582,5100000000002",P01,P01_V + P01_B,"13,34872149609375","0,6820162713623049"
"626,563","208,963","294,057","46,5957","1,8089","1,05882","-0,7500799999999999","1,1014649336224889","9,87405","10,8648","0,999514","0,898851","626,563","2455,037",P01,P01_V + P01_B,"13,36929149609375","0,903716271362305"
"429,039","1705,04","294,399","46,6085","1,80999","1,03669","-0,7733000000000001","0,8994559466699188","10,5134","11,1193","0,893428","0,866076","429,039","958,96",P01,P01_V + P01_B,"13,37038149609375","0,8804962713623048"
"1888,57","1061,79","294,228","46,3891","1,81265","0,807511","-1,0051390000000002","1,0748953437428093","11,2412","12,1652","0,99481","0,936366","1888,57","1602,21",P01,P01_V + P01_B,"13,37304149609375","0,6486572713623047"
"2588,92","870,858","294,173","46,2823","1,81377","1,29221","-0,52156","1,1738824472660732","10,1394","10,5208","0,997191","0,972888","2588,92","1793,142",P01,P01_V + P01_B,"13,37416149609375","1,1322362713623049"
"1846,73","1115,29","294,241","46,395","1,82143","1,00541","-0,8160200000000002","1,110180165558681","12,0287","12,1793","0,939024","0,990724","1846,73","1548,71",P01,P01_V + P01_B,"13,38182149609375","0,8377762713623047"
"919,591","12,6359","294,007","46,5523","1,82627","1,31834","-0,50793","1,083061055527336","9,82484","11,1184","0,965695","0,872769","919,591","2651,3641",P01,P01_V + P01_B,"13,386661496093751","1,145866271362305"
"975,572","2251,43","294,513","46,5166","1,83464","0,823855","-1,010785","0,9801147891955592","9,98094","10,8671","0,982846","0,901179","975,572","412,57000000000016",P01,P01_V + P01_B,"13,39503149609375","0,6430112713623048"
"3340,52","1729,69","294,353","46,1549","1,84528","1,26379","-0,5814900000000001","1,1660617479362652","9,65549","9,81652","0,912676","0,993539","3340,52","934,31",P01,P01_V + P01_B,"13,40567149609375","1,0723062713623048"
"3261,16","1040,0","294,199","46,1756","1,84611","1,1892","-0,6569099999999999","1,2907362240209648","10,0892","10,513","0,901595","0,908344","3261,16","1624,0",P01,P01_V + P01_B,"13,40650149609375","0,996886271362305"
"2430,67","1682,65","294,358","46,2972","1,84769","1,12858","-0,7191100000000001","0,9479451460924274","10,8606","11,0094","0,932561","0,949619","2430,67","981,3499999999999",P01,P01_V + P01_B,"13,40808149609375","0,9346862713623048"
"1882,12","23,3538","293,993","46,4023","1,85249","0,930356","-0,922134","1,2172591507152897","9,84826","10,2479","0,939305","0,999055","1882,12","2640,6462",P01,P01_V + P01_B,"13,41288149609375","0,7316622713623049"
"1706,86","864,925","294,187","46,4197","1,85578","0,898974","-0,956806","1,12386342586632","11,3511","12,0353","0,968326","0,925263","1706,86","1799,075",P01,P01_V + P01_B,"13,41617149609375","0,6969902713623048"
"2970,93","1286,4","294,26","46,2179","1,85706","1,08003","-0,7770299999999999","1,2822246293065431","9,98485","10,4532","0,934037","0,923789","2970,93","1377,6",P01,P01_V + P01_B,"13,41745149609375","0,876766271362305"
"358,098","2011,66","294,47","46,6157","1,86439","1,51374","-0,3506499999999999","0,895754430633833","9,84863","10,2522","0,988349","0,984995","358,098","652,3399999999999",P01,P01_V + P01_B,"13,42478149609375","1,303146271362305"
"1031,28","2290,65","294,521","46,5074","1,87532","0,934014","-0,941306","0,9235799911216108","9,80733","10,2855","0,889011","0,914106","1031,28","373,3499999999999",P01,P01_V + P01_B,"13,43571149609375","0,7124902713623049"
"1998,21","1347,41","294,29","46,3686","1,88249","1,58944","-0,29305","0,9689685237406636","11,451","12,1561","0,962184","0,928043","1998,21","1316,59",P01,P01_V + P01_B,"13,44288149609375","1,3607462713623049"
"3020,91","2117,98","294,446","46,1999","1,88435","1,46941","-0,4149399999999998","0,930376267969211","9,66274","10,1929","0,916073","0,904076","3020,91","546,02",P01,P01_V + P01_B,"13,44474149609375","1,238856271362305"
"1260,11","1355,76","294,305","46,4834","1,89345","0,891716","-1,001734","1,0830050784737597","11,6436","12,3513","0,917217","0,901835","1260,11","1308,24",P01,P01_V + P01_B,"13,45384149609375","0,652062271362305"
"1965,65","2325,01","294,511","46,3616","1,89759","0,933319","-0,964271","0,9936297097006648","10,2775","11,1239","0,940847","0,905681","1965,65","338,9899999999998",P01,P01_V + P01_B,"13,457981496093751","0,6895252713623049"
"1439,58","1231,86","294,274","46,4569","1,90006","1,60468","-0,29538","0,9334880824091544","11,5375","12,1168","0,955955","0,914969","1439,58","1432,14",P01,P01_V + P01_B,"13,46045149609375","1,358416271362305"
"2087,02","1152,05","294,245","46,3571","1,90239","0,920454","-0,981936","1,1053506231055854","11,1848","11,9848","0,997575","0,951783","2087,02","1511,95",P01,P01_V + P01_B,"13,46278149609375","0,6718602713623049"
"3530,8","740,708","294,127","46,1372","1,90461","1,50085","-0,4037599999999999","1,3866592948519425","10,7929","11,3483","0,832726","0,818968","3530,8","1923,292",P01,P01_V + P01_B,"13,46500149609375","1,250036271362305"
"1260,99","1164,53","294,262","46,4856","1,91568","1,25248","-0,6632","0,9667471230884932","11,3105","11,5314","0,914449","0,898163","1260,99","1499,47",P01,P01_V + P01_B,"13,47607149609375","0,9905962713623049"
"2820,7","685,056","294,127","46,2484","1,92484","1,30349","-0,6213500000000001","1,23571679603402","9,72483","10,3419","0,986083","0,962595","2820,7","1978,944",P01,P01_V + P01_B,"13,48523149609375","1,0324462713623048"
"1203,19","685,448","294,155","46,5003","1,94007","0,995669","-0,944401","1,0339903287748422","10,9303","12,0426","0,924418","0,848247","1203,19","1978,5520000000001",P01,P01_V + P01_B,"13,50046149609375","0,7093952713623048"
"976,209","34,6657","294,011","46,5433","1,948","1,60996","-0,3380399999999999","1,0689461586067408","10,0544","10,866","0,909489","0,870675","976,209","2629,3343",P01,P01_V + P01_B,"13,50839149609375","1,315756271362305"
"1563,12","1650,0","294,366","46,4326","1,95106","1,06254","-0,88852","0,9835141076772296","11,6633","11,9976","0,951513","0,921407","1563,12","1014,0",P01,P01_V + P01_B,"13,51145149609375","0,7652762713623049"
"2535,76","2281,59","294,491","46,2734","1,95572","1,06658","-0,8891399999999998","0,8940357934668633","9,56164","10,7204","0,977485","0,874862","2535,76","382,40999999999985",P01,P01_V + P01_B,"13,51611149609375","0,7646562713623051"
"1177,89","664,265","294,15","46,5045","1,96236","1,00171","-0,96065","1,029028668210927","10,3573","11,938","0,999995","0,848878","1177,89","1999,7350000000001",P01,P01_V + P01_B,"13,52275149609375","0,6931462713623049"
"3519,08","270,014","294,022","46,1446","1,97347","1,14869","-0,8247800000000001","1,4865813129460204","12,0572","12,4939","0,734863","0,750868","3519,08","2393,986",P01,P01_V + P01_B,"13,53386149609375","0,8290162713623048"
"1340,64","2557,06","294,575","46,4559","1,99653","1,39867","-0,5978599999999998","0,8588364221433898","9,81703","10,5699","0,977272","0,923583","1340,64","106,94000000000005",P01,P01_V + P01_B,"13,55692149609375","1,055936271362305"
